inlineMaxLen,compressMinLen,lowPressureThreshold,highPressureThreshold,hotAccessThreshold,prefixSimilarityMinShared,mean_compression_ratio,small_ratio,medium_ratio,large_ratio,high-prefix-similarity_ratio,random-identifiers_ratio,nested-scopes_ratio,hot-cold-access_ratio,memory-stress_ratio
14,8,0.6,0.8,6,5,1.78594,1.97166,1.61473,1.61549,2.58975,1.33793,2.04326,1.52333,1.59138
14,8,0.6,0.8,6,6,1.78425,1.97166,1.61473,1.61549,2.58975,1.33793,2.02975,1.52333,1.59138
14,8,0.6,0.85,2,2,1.78545,1.9706,1.6147,1.61558,2.58975,1.33793,2.04326,1.5233,1.58845
14,8,0.6,0.85,2,3,1.78558,1.97166,1.61473,1.61549,2.58975,1.33793,2.04326,1.52333,1.58845
14,8,0.6,0.85,2,4,1.78558,1.97166,1.61473,1.61549,2.58975,1.33793,2.04326,1.52333,1.58845
14,8,0.6,0.85,2,5,1.78558,1.97166,1.61473,1.61549,2.58975,1.33793,2.04326,1.52333,1.58845
14,8,0.6,0.85,2,6,1.78389,1.97166,1.61473,1.61549,2.58975,1.33793,2.02975,1.52333,1.58845
14,8,0.6,0.85,3,2,1.78545,1.9706,1.6147,1.61558,2.58975,1.33793,2.04326,1.5233,1.58845
14,8,0.6,0.85,3,3,1.78558,1.97166,1.61473,1.61549,2.58975,1.33793,2.04326,1.52333,1.58845
14,8,0.6,0.85,3,4,1.78558,1.97166,1.61473,1.61549,2.58975,1.33793,2.04326,1.52333,1.58845
14,8,0.6,0.85,3,5,1.78558,1.97166,1.61473,1.61549,2.58975,1.33793,2.04326,1.52333,1.58845
14,8,0.6,0.85,3,6,1.78389,1.97166,1.61473,1.61549,2.58975,1.33793,2.02975,1.52333,1.58845
14,8,0.6,0.85,4,2,1.78545,1.9706,1.6147,1.61558,2.58975,1.33793,2.04326,1.5233,1.58845
14,8,0.6,0.85,4,3,1.78558,1.97166,1.61473,1.61549,2.58975,1.33793,2.04326,1.52333,1.58845
14,8,0.6,0.85,4,4,1.78558,1.97166,1.61473,1.61549,2.58975,1.33793,2.04326,1.52333,1.58845
14,8,0.6,0.85,4,5,1.78558,1.97166,1.61473,1.61549,2.58975,1.33793,2.04326,1.52333,1.58845
14,8,0.6,0.85,4,6,1.78389,1.97166,1.61473,1.61549,2.58975,1.33793,2.02975,1.52333,1.58845
14,8,0.6,0.85,5,2,1.78545,1.9706,1.6147,1.61558,2.58975,1.33793,2.04326,1.5233,1.58845
14,8,0.6,0.85,5,3,1.78558,1.97166,1.61473,1.61549,2.58975,1.33793,2.04326,1.52333,1.58845
14,8,0.6,0.85,5,4,1.78558,1.97166,1.61473,1.61549,2.58975,1.33793,2.04326,1.52333,1.58845
14,8,0.6,0.85,5,5,1.78558,1.97166,1.61473,1.61549,2.58975,1.33793,2.04326,1.52333,1.58845
14,8,0.6,0.85,5,6,1.78389,1.97166,1.61473,1.61549,2.58975,1.33793,2.02975,1.52333,1.58845
14,8,0.6,0.85,6,2,1.78545,1.9706,1.6147,1.61558,2.58975,1.33793,2.04326,1.5233,1.58845
14,8,0.6,0.85,6,3,1.78558,1.97166,1.61473,1.61549,2.58975,1.33793,2.04326,1.52333,1.58845
14,8,0.6,0.85,6,4,1.78558,1.97166,1.61473,1.61549,2.58975,1.33793,2.04326,1.52333,1.58845
14,8,0.6,0.85,6,5,1.78558,1.97166,1.61473,1.61549,2.58975,1.33793,2.04326,1.52333,1.58845
14,8,0.6,0.85,6,6,1.78389,1.97166,1.61473,1.61549,2.58975,1.33793,2.02975,1.52333,1.58845
14,8,0.6,0.9,2,2,1.78508,1.9706,1.6147,1.61558,2.58975,1.33793,2.04326,1.5233,1.58554
14,8,0.6,0.9,2,3,1.78521,1.97166,1.61473,1.61549,2.58975,1.33793,2.04326,1.52333,1.58554
14,8,0.6,0.9,2,4,1.78521,1.97166,1.61473,1.61549,2.58975,1.33793,2.04326,1.52333,1.58554
14,8,0.6,0.9,2,5,1.78521,1.97166,1.61473,1.61549,2.58975,1.33793,2.04326,1.52333,1.58554
14,8,0.6,0.9,2,6,1.78352,1.97166,1.61473,1.61549,2.58975,1.33793,2.02975,1.52333,1.58554
14,8,0.6,0.9,3,2,1.78508,1.9706,1.6147,1.61558,2.58975,1.33793,2.04326,1.5233,1.58554
14,8,0.6,0.9,3,3,1.78521,1.97166,1.61473,1.61549,2.58975,1.33793,2.04326,1.52333,1.58554
14,8,0.6,0.9,3,4,1.78521,1.97166,1.61473,1.61549,2.58975,1.33793,2.04326,1.52333,1.58554
14,8,0.6,0.9,3,5,1.78521,1.97166,1.61473,1.61549,2.58975,1.33793,2.04326,1.52333,1.58554
14,8,0.6,0.9,3,6,1.78352,1.97166,1.61473,1.61549,2.58975,1.33793,2.02975,1.52333,1.58554
14,8,0.6,0.9,4,2,1.78508,1.9706,1.6147,1.61558,2.58975,1.33793,2.04326,1.5233,1.58554
14,8,0.6,0.9,4,3,1.78521,1.97166,1.61473,1.61549,2.58975,1.33793,2.04326,1.52333,1.58554
14,8,0.6,0.9,4,4,1.78521,1.97166,1.61473,1.61549,2.58975,1.33793,2.04326,1.52333,1.58554
14,8,0.6,0.9,4,5,1.78521,1.97166,1.61473,1.61549,2.58975,1.33793,2.04326,1.52333,1.58554
14,8,0.6,0.9,4,6,1.78352,1.97166,1.61473,1.61549,2.58975,1.33793,2.02975,1.52333,1.58554
14,8,0.6,0.9,5,2,1.78508,1.9706,1.6147,1.61558,2.58975,1.33793,2.04326,1.5233,1.58554
14,8,0.6,0.9,5,3,1.78521,1.97166,1.61473,1.61549,2.58975,1.33793,2.04326,1.52333,1.58554
14,8,0.6,0.9,5,4,1.78521,1.97166,1.61473,1.61549,2.58975,1.33793,2.04326,1.52333,1.58554
14,8,0.6,0.9,5,5,1.78521,1.97166,1.61473,1.61549,2.58975,1.33793,2.04326,1.52333,1.58554
14,8,0.6,0.9,5,6,1.78352,1.97166,1.61473,1.61549,2.58975,1.33793,2.02975,1.52333,1.58554
14,8,0.6,0.9,6,2,1.78508,1.9706,1.6147,1.61558,2.58975,1.33793,2.04326,1.5233,1.58554
14,8,0.6,0.9,6,3,1.78521,1.97166,1.61473,1.61549,2.58975,1.33793,2.04326,1.52333,1.58554
14,8,0.6,0.9,6,4,1.78521,1.97166,1.61473,1.61549,2.58975,1.33793,2.04326,1.52333,1.58554
14,8,0.6,0.9,6,5,1.78521,1.97166,1.61473,1.61549,2.58975,1.33793,2.04326,1.52333,1.58554
14,8,0.6,0.9,6,6,1.78352,1.97166,1.61473,1.61549,2.58975,1.33793,2.02975,1.52333,1.58554
14,10,0.3,0.7,2,2,1.78667,1.97166,1.6147,1.61558,2.58975,1.33793,2.04326,1.5233,1.59716
14,10,0.3,0.7,2,3,1.78667,1.97166,1.61473,1.61549,2.58975,1.33793,2.04326,1.52333,1.59716
14,10,0.3,0.7,2,4,1.78667,1.97166,1.61473,1.61549,2.58975,1.33793,2.04326,1.52333,1.59716
14,10,0.3,0.7,2,5,1.78667,1.97166,1.61473,1.61549,2.58975,1.33793,2.04326,1.52333,1.59716
14,10,0.3,0.7,2,6,1.78498,1.97166,1.61473,1.61549,2.58975,1.33793,2.02975,1.52333,1.59716
14,10,0.3,0.7,3,2,1.78667,1.97166,1.6147,1.61558,2.58975,1.33793,2.04326,1.5233,1.59716
14,10,0.3,0.7,3,3,1.78667,1.97166,1.61473,1.61549,2.58975,1.33793,2.04326,1.52333,1.59716
14,10,0.3,0.7,3,4,1.78667,1.97166,1.61473,1.61549,2.58975,1.33793,2.04326,1.52333,1.59716
14,10,0.3,0.7,3,5,1.78667,1.97166,1.61473,1.61549,2.58975,1.33793,2.04326,1.52333,1.59716
14,10,0.3,0.7,3,6,1.78498,1.97166,1.61473,1.61549,2.58975,1.33793,2.02975,1.52333,1.59716
14,10,0.3,0.7,4,2,1.78667,1.97166,1.6147,1.61558,2.58975,1.33793,2.04326,1.5233,1.59716
14,10,0.3,0.7,4,3,1.78667,1.97166,1.61473,1.61549,2.58975,1.33793,2.04326,1.52333,1.59716
14,10,0.3,0.7,4,4,1.78667,1.97166,1.61473,1.61549,2.58975,1.33793,2.04326,1.52333,1.59716
14,10,0.3,0.7,4,5,1.78667,1.97166,1.61473,1.61549,2.58975,1.33793,2.04326,1.52333,1.59716
14,10,0.3,0.7,4,6,1.78498,1.97166,1.61473,1.61549,2.58975,1.33793,2.02975,1.52333,1.59716
14,10,0.3,0.7,5,2,1.78667,1.97166,1.6147,1.61558,2.58975,1.33793,2.04326,1.5233,1.59716
14,10,0.3,0.7,5,3,1.78667,1.97166,1.61473,1.61549,2.58975,1.33793,2.04326,1.52333,1.59716
14,10,0.3,0.7,5,4,1.78667,1.97166,1.61473,1.61549,2.58975,1.33793,2.04326,1.52333,1.59716
14,10,0.3,0.7,5,5,1.78667,1.97166,1.61473,1.61549,2.58975,1.33793,2.04326,1.52333,1.59716
14,10,0.3,0.7,5,6,1.78498,1.97166,1.61473,1.61549,2.58975,1.33793,2.02975,1.52333,1.59716
14,10,0.3,0.7,6,2,1.78667,1.97166,1.6147,1.61558,2.58975,1.33793,2.04326,1.5233,1.59716
14,10,0.3,0.7,6,3,1.78667,1.97166,1.61473,1.61549,2.58975,1.33793,2.04326,1.52333,1.59716
14,10,0.3,0.7,6,4,1.78667,1.97166,1.61473,1.61549,2.58975,1.33793,2.04326,1.52333,1.59716
14,10,0.3,0.7,6,5,1.78667,1.97166,1.61473,1.61549,2.58975,1.33793,2.04326,1.52333,1.59716
14,10,0.3,0.7,6,6,1.78498,1.97166,1.61473,1.61549,2.58975,1.33793,2.02975,1.52333,1.59716
14,10,0.3,0.75,2,2,1.78631,1.97166,1.6147,1.61558,2.58975,1.33793,2.04326,1.5233,1.59429
14,10,0.3,0.75,2,3,1.78631,1.97166,1.61473,1.61549,2.58975,1.33793,2.04326,1.52333,1.59429
14,10,0.3,0.75,2,4,1.78631,1.97166,1.61473,1.61549,2.58975,1.33793,2.04326,1.52333,1.59429
14,10,0.3,0.75,2,5,1.78631,1.97166,1.61473,1.61549,2.58975,1.33793,2.04326,1.52333,1.59429
14,10,0.3,0.75,2,6,1.78462,1.97166,1.61473,1.61549,2.58975,1.33793,2.02975,1.52333,1.59429
14,10,0.3,0.75,3,2,1.78631,1.97166,1.6147,1.61558,2.58975,1.33793,2.04326,1.5233,1.59429
14,10,0.3,0.75,3,3,1.78631,1.97166,1.61473,1.61549,2.58975,1.33793,2.04326,1.52333,1.59429
14,10,0.3,0.75,3,4,1.78631,1.97166,1.61473,1.61549,2.58975,1.33793,2.04326,1.52333,1.59429
14,10,0.3,0.75,3,5,1.78631,1.97166,1.61473,1.61549,2.58975,1.33793,2.04326,1.52333,1.59429
14,10,0.3,0.75,3,6,1.78462,1.97166,1.61473,1.61549,2.58975,1.33793,2.02975,1.52333,1.59429
14,10,0.3,0.75,4,2,1.78631,1.97166,1.6147,1.61558,2.58975,1.33793,2.04326,1.5233,1.59429
14,10,0.3,0.75,4,3,1.78631,1.97166,1.61473,1.61549,2.58975,1.33793,2.04326,1.52333,1.59429
14,10,0.3,0.75,4,4,1.78631,1.97166,1.61473,1.61549,2.58975,1.33793,2.04326,1.52333,1.59429
14,10,0.3,0.75,4,5,1.78631,1.97166,1.61473,1.61549,2.58975,1.33793,2.04326,1.52333,1.59429
14,10,0.3,0.75,4,6,1.78462,1.97166,1.61473,1.61549,2.58975,1.33793,2.02975,1.52333,1.59429
14,10,0.3,0.75,5,2,1.78631,1.97166,1.6147,1.61558,2.58975,1.33793,2.04326,1.5233,1.59429
14,10,0.3,0.75,5,3,1.78631,1.97166,1.61473,1.61549,2.58975,1.33793,2.04326,1.52333,1.59429
14,10,0.3,0.75,5,4,1.78631,1.97166,1.61473,1.61549,2.58975,1.33793,2.04326,1.52333,1.59429
14,10,0.3,0.75,5,5,1.78631,1.97166,1.61473,1.61549,2.58975,1.33793,2.04326,1.52333,1.59429
14,10,0.3,0.75,5,6,1.78462,1.97166,1.61473,1.61549,2.58975,1.33793,2.02975,1.52333,1.59429
14,10,0.3,0.75,6,2,1.78631,1.97166,1.6147,1.61558,2.58975,1.33793,2.04326,1.5233,1.59429
14,10,0.3,0.75,6,3,1.78631,1.97166,1.61473,1.61549,2.58975,1.33793,2.04326,1.52333,1.59429
14,10,0.3,0.75,6,4,1.78631,1.97166,1.61473,1.61549,2.58975,1.33793,2.04326,1.52333,1.59429
14,10,0.3,0.75,6,5,1.78631,1.97166,1.61473,1.61549,2.58975,1.33793,2.04326,1.52333,1.59429
14,10,0.3,0.75,6,6,1.78462,1.97166,1.61473,1.61549,2.58975,1.33793,2.02975,1.52333,1.59429
14,10,0.3,0.8,2,2,1.78595,1.97166,1.6147,1.61558,2.58975,1.33793,2.04326,1.5233,1.59138
14,10,0.3,0.8,2,3,1.78594,1.97166,1.61473,1.61549,2.58975,1.33793,2.04326,1.52333,1.59138
14,10,0.3,0.8,2,4,1.78594,1.97166,1.61473,1.61549,2.58975,1.33793,2.04326,1.52333,1.59138
14,10,0.3,0.8,2,5,1.78594,1.97166,1.61473,1.61549,2.58975,1.33793,2.04326,1.52333,1.59138
14,10,0.3,0.8,2,6,1.78425,1.97166,1.61473,1.61549,2.58975,1.33793,2.02975,1.52333,1.59138
14,10,0.3,0.8,3,2,1.78595,1.97166,1.6147,1.61558,2.58975,1.33793,2.04326,1.5233,1.59138
14,10,0.3,0.8,3,3,1.78594,1.97166,1.61473,1.61549,2.58975,1.33793,2.04326,1.52333,1.59138
14,10,0.3,0.8,3,4,1.78594,1.97166,1.61473,1.61549,2.58975,1.33793,2.04326,1.52333,1.59138
14,10,0.3,0.8,3,5,1.78594,1.97166,1.61473,1.61549,2.58975,1.33793,2.04326,1.52333,1.59138
14,10,0.3,0.8,3,6,1.78425,1.97166,1.61473,1.61549,2.58975,1.33793,2.02975,1.52333,1.59138
14,10,0.3,0.8,4,2,1.78595,1.97166,1.6147,1.61558,2.58975,1.33793,2.04326,1.5233,1.59138
14,10,0.3,0.8,4,3,1.78594,1.97166,1.61473,1.61549,2.58975,1.33793,2.04326,1.52333,1.59138
14,10,0.3,0.8,4,4,1.78594,1.97166,1.61473,1.61549,2.58975,1.33793,2.04326,1.52333,1.59138
14,10,0.3,0.8,4,5,1.78594,1.97166,1.61473,1.61549,2.58975,1.33793,2.04326,1.52333,1.59138
14,10,0.3,0.8,4,6,1.78425,1.97166,1.61473,1.61549,2.58975,1.33793,2.02975,1.52333,1.59138
14,10,0.3,0.8,5,2,1.78595,1.97166,1.6147,1.61558,2.58975,1.33793,2.04326,1.5233,1.59138
14,10,0.3,0.8,5,3,1.78594,1.97166,1.61473,1.61549,2.58975,1.33793,2.04326,1.52333,1.59138
14,10,0.3,0.8,5,4,1.78594,1.97166,1.61473,1.61549,2.58975,1.33793,2.04326,1.52333,1.59138
14,10,0.3,0.8,5,5,1.78594,1.97166,1.61473,1.61549,2.58975,1.33793,2.04326,1.52333,1.59138
14,10,0.3,0.8,5,6,1.78425,1.97166,1.61473,1.61549,2.58975,1.33793,2.02975,1.52333,1.59138
14,10,0.3,0.8,6,2,1.78595,1.97166,1.6147,1.61558,2.58975,1.33793,2.04326,1.5233,1.59138
14,10,0.3,0.8,6,3,1.78594,1.97166,1.61473,1.61549,2.58975,1.33793,2.04326,1.52333,1.59138
14,10,0.3,0.8,6,4,1.78594,1.97166,1.61473,1.61549,2.58975,1.33793,2.04326,1.52333,1.59138
14,10,0.3,0.8,6,5,1.78594,1.97166,1.61473,1.61549,2.58975,1.33793,2.04326,1.52333,1.59138
14,10,0.3,0.8,6,6,1.78425,1.97166,1.61473,1.61549,2.58975,1.33793,2.02975,1.52333,1.59138
14,10,0.3,0.85,2,2,1.78558,1.97166,1.6147,1.61558,2.58975,1.33793,2.04326,1.5233,1.58845
14,10,0.3,0.85,2,3,1.78558,1.97166,1.61473,1.61549,2.58975,1.33793,2.04326,1.52333,1.58845
14,10,0.3,0.85,2,4,1.78558,1.97166,1.61473,1.61549,2.58975,1.33793,2.04326,1.52333,1.58845
14,10,0.3,0.85,2,5,1.78558,1.97166,1.61473,1.61549,2.58975,1.33793,2.04326,1.52333,1.58845
14,10,0.3,0.85,2,6,1.78389,1.97166,1.61473,1.61549,2.58975,1.33793,2.02975,1.52333,1.58845
14,10,0.3,0.85,3,2,1.78558,1.97166,1.6147,1.61558,2.58975,1.33793,2.04326,1.5233,1.58845
14,10,0.3,0.85,3,3,1.78558,1.97166,1.61473,1.61549,2.58975,1.33793,2.04326,1.52333,1.58845
14,10,0.3,0.85,3,4,1.78558,1.97166,1.61473,1.61549,2.58975,1.33793,2.04326,1.52333,1.58845
14,10,0.3,0.85,3,5,1.78558,1.97166,1.61473,1.61549,2.58975,1.33793,2.04326,1.52333,1.58845
14,10,0.3,0.85,3,6,1.78389,1.97166,1.61473,1.61549,2.58975,1.33793,2.02975,1.52333,1.58845
14,10,0.3,0.85,4,2,1.78558,1.97166,1.6147,1.61558,2.58975,1.33793,2.04326,1.5233,1.58845
14,10,0.3,0.85,4,3,1.78558,1.97166,1.61473,1.61549,2.58975,1.33793,2.04326,1.52333,1.58845
14,10,0.3,0.85,4,4,1.78558,1.97166,1.61473,1.61549,2.58975,1.33793,2.04326,1.52333,1.58845
14,10,0.3,0.85,4,5,1.78558,1.97166,1.61473,1.61549,2.58975,1.33793,2.04326,1.52333,1.58845
14,10,0.3,0.85,4,6,1.78389,1.97166,1.61473,1.61549,2.58975,1.33793,2.02975,1.52333,1.58845
14,10,0.3,0.85,5,2,1.78558,1.97166,1.6147,1.61558,2.58975,1.33793,2.04326,1.5233,1.58845
14,10,0.3,0.85,5,3,1.78558,1.97166,1.61473,1.61549,2.58975,1.33793,2.04326,1.52333,1.58845
14,10,0.3,0.85,5,4,1.78558,1.97166,1.61473,1.61549,2.58975,1.33793,2.04326,1.52333,1.58845
14,10,0.3,0.85,5,5,1.78558,1.97166,1.61473,1.61549,2.58975,1.33793,2.04326,1.52333,1.58845
14,10,0.3,0.85,5,6,1.78389,1.97166,1.61473,1.61549,2.58975,1.33793,2.02975,1.52333,1.58845
14,10,0.3,0.85,6,2,1.78558,1.97166,1.6147,1.61558,2.58975,1.33793,2.04326,1.5233,1.58845
14,10,0.3,0.85,6,3,1.78558,1.97166,1.61473,1.61549,2.58975,1.33793,2.04326,1.52333,1.58845
14,10,0.3,0.85,6,4,1.78558,1.97166,1.61473,1.61549,2.58975,1.33793,2.04326,1.52333,1.58845
14,10,0.3,0.85,6,5,1.78558,1.97166,1.61473,1.61549,2.58975,1.33793,2.04326,1.52333,1.58845
14,10,0.3,0.85,6,6,1.78389,1.97166,1.61473,1.61549,2.58975,1.33793,2.02975,1.52333,1.58845
14,10,0.3,0.9,2,2,1.78522,1.97166,1.6147,1.61558,2.58975,1.33793,2.04326,1.5233,1.58554
14,10,0.3,0.9,2,3,1.78521,1.97166,1.61473,1.61549,2.58975,1.33793,2.04326,1.52333,1.58554
14,10,0.3,0.9,2,4,1.78521,1.97166,1.61473,1.61549,2.58975,1.33793,2.04326,1.52333,1.58554
14,10,0.3,0.9,2,5,1.78521,1.97166,1.61473,1.61549,2.58975,1.33793,2.04326,1.52333,1.58554
14,10,0.3,0.9,2,6,1.78352,1.97166,1.61473,1.61549,2.58975,1.33793,2.02975,1.52333,1.58554
14,10,0.3,0.9,3,2,1.78522,1.97166,1.6147,1.61558,2.58975,1.33793,2.04326,1.5233,1.58554
14,10,0.3,0.9,3,3,1.78521,1.97166,1.61473,1.61549,2.58975,1.33793,2.04326,1.52333,1.58554
14,10,0.3,0.9,3,4,1.78521,1.97166,1.61473,1.61549,2.58975,1.33793,2.04326,1.52333,1.58554
14,10,0.3,0.9,3,5,1.78521,1.97166,1.61473,1.61549,2.58975,1.33793,2.04326,1.52333,1.58554
14,10,0.3,0.9,3,6,1.78352,1.97166,1.61473,1.61549,2.58975,1.33793,2.02975,1.52333,1.58554
14,10,0.3,0.9,4,2,1.78522,1.97166,1.6147,1.61558,2.58975,1.33793,2.04326,1.5233,1.58554
14,10,0.3,0.9,4,3,1.78521,1.97166,1.61473,1.61549,2.58975,1.33793,2.04326,1.52333,1.58554
14,10,0.3,0.9,4,4,1.78521,1.97166,1.61473,1.61549,2.58975,1.33793,2.04326,1.52333,1.58554
14,10,0.3,0.9,4,5,1.78521,1.97166,1.61473,1.61549,2.58975,1.33793,2.04326,1.52333,1.58554
14,10,0.3,0.9,4,6,1.78352,1.97166,1.61473,1.61549,2.58975,1.33793,2.02975,1.52333,1.58554
14,10,0.3,0.9,5,2,1.78522,1.97166,1.6147,1.61558,2.58975,1.33793,2.04326,1.5233,1.58554
14,10,0.3,0.9,5,3,1.78521,1.97166,1.61473,1.61549,2.58975,1.33793,2.04326,1.52333,1.58554
14,10,0.3,0.9,5,4,1.78521,1.97166,1.61473,1.61549,2.58975,1.33793,2.04326,1.52333,1.58554
14,10,0.3,0.9,5,5,1.78521,1.97166,1.61473,1.61549,2.58975,1.33793,2.04326,1.52333,1.58554
14,10,0.3,0.9,5,6,1.78352,1.97166,1.61473,1.61549,2.58975,1.33793,2.02975,1.52333,1.58554
14,10,0.3,0.9,6,2,1.78522,1.97166,1.6147,1.61558,2.58975,1.33793,2.04326,1.5233,1.58554
14,10,0.3,0.9,6,3,1.78521,1.97166,1.61473,1.61549,2.58975,1.33793,2.04326,1.52333,1.58554
14,10,0.3,0.9,6,4,1.78521,1.97166,1.61473,1.61549,2.58975,1.33793,2.04326,1.52333,1.58554
14,10,0.3,0.9,6,5,1.78521,1.97166,1.61473,1.61549,2.58975,1.33793,2.04326,1.52333,1.58554
14,10,0.3,0.9,6,6,1.78352,1.97166,1.61473,1.61549,2.58975,1.33793,2.02975,1.52333,1.58554
14,10,0.4,0.7,2,2,1.78667,1.97166,1.6147,1.61558,2.58975,1.33793,2.04326,1.5233,1.59716
14,10,0.4,0.7,2,3,1.78667,1.97166,1.61473,1.61549,2.58975,1.33793,2.04326,1.52333,1.59716
14,10,0.4,0.7,2,4,1.78667,1.97166,1.61473,1.61549,2.58975,1.33793,2.04326,1.52333,1.59716
14,10,0.4,0.7,2,5,1.78667,1.97166,1.61473,1.61549,2.58975,1.33793,2.04326,1.52333,1.59716
14,10,0.4,0.7,2,6,1.78498,1.97166,1.61473,1.61549,2.58975,1.33793,2.02975,1.52333,1.59716
14,10,0.4,0.7,3,2,1.78667,1.97166,1.6147,1.61558,2.58975,1.33793,2.04326,1.5233,1.59716
14,10,0.4,0.7,3,3,1.78667,1.97166,1.61473,1.61549,2.58975,1.33793,2.04326,1.52333,1.59716
14,10,0.4,0.7,3,4,1.78667,1.97166,1.61473,1.61549,2.58975,1.33793,2.04326,1.52333,1.59716
14,10,0.4,0.7,3,5,1.78667,1.97166,1.61473,1.61549,2.58975,1.33793,2.04326,1.52333,1.59716
14,10,0.4,0.7,3,6,1.78498,1.97166,1.61473,1.61549,2.58975,1.33793,2.02975,1.52333,1.59716
14,10,0.4,0.7,4,2,1.78667,1.97166,1.6147,1.61558,2.58975,1.33793,2.04326,1.5233,1.59716
14,10,0.4,0.7,4,3,1.78667,1.97166,1.61473,1.61549,2.58975,1.33793,2.04326,1.52333,1.59716
14,10,0.4,0.7,4,4,1.78667,1.97166,1.61473,1.61549,2.58975,1.33793,2.04326,1.52333,1.59716
14,10,0.4,0.7,4,5,1.78667,1.97166,1.61473,1.61549,2.58975,1.33793,2.04326,1.52333,1.59716
14,10,0.4,0.7,4,6,1.78498,1.97166,1.61473,1.61549,2.58975,1.33793,2.02975,1.52333,1.59716
14,10,0.4,0.7,5,2,1.78667,1.97166,1.6147,1.61558,2.58975,1.33793,2.04326,1.5233,1.59716
14,10,0.4,0.7,5,3,1.78667,1.97166,1.61473,1.61549,2.58975,1.33793,2.04326,1.52333,1.59716
14,10,0.4,0.7,5,4,1.78667,1.97166,1.61473,1.61549,2.58975,1.33793,2.04326,1.52333,1.59716
14,10,0.4,0.7,5,5,1.78667,1.97166,1.61473,1.61549,2.58975,1.33793,2.04326,1.52333,1.59716
14,10,0.4,0.7,5,6,1.78498,1.97166,1.61473,1.61549,2.58975,1.33793,2.02975,1.52333,1.59716
14,10,0.4,0.7,6,2,1.78667,1.97166,1.6147,1.61558,2.58975,1.33793,2.04326,1.5233,1.59716
14,10,0.4,0.7,6,3,1.78667,1.97166,1.61473,1.61549,2.58975,1.33793,2.04326,1.52333,1.59716
14,10,0.4,0.7,6,4,1.78667,1.97166,1.61473,1.61549,2.58975,1.33793,2.04326,1.52333,1.59716
14,10,0.4,0.7,6,5,1.78667,1.97166,1.61473,1.61549,2.58975,1.33793,2.04326,1.52333,1.59716
14,10,0.4,0.7,6,6,1.78498,1.97166,1.61473,1.61549,2.58975,1.33793,2.02975,1.52333,1.59716
14,10,0.4,0.75,2,2,1.78631,1.97166,1.6147,1.61558,2.58975,1.33793,2.04326,1.5233,1.59429
14,10,0.4,0.75,2,3,1.78631,1.97166,1.61473,1.61549,2.58975,1.33793,2.04326,1.52333,1.59429
14,10,0.4,0.75,2,4,1.78631,1.97166,1.61473,1.61549,2.58975,1.33793,2.04326,1.52333,1.59429
14,10,0.4,0.75,2,5,1.78631,1.97166,1.61473,1.61549,2.58975,1.33793,2.04326,1.52333,1.59429
14,10,0.4,0.75,2,6,1.78462,1.97166,1.61473,1.61549,2.58975,1.33793,2.02975,1.52333,1.59429
14,10,0.4,0.75,3,2,1.78631,1.97166,1.6147,1.61558,2.58975,1.33793,2.04326,1.5233,1.59429
14,10,0.4,0.75,3,3,1.78631,1.97166,1.61473,1.61549,2.58975,1.33793,2.04326,1.52333,1.59429
14,10,0.4,0.75,3,4,1.78631,1.97166,1.61473,1.61549,2.58975,1.33793,2.04326,1.52333,1.59429
14,10,0.4,0.75,3,5,1.78631,1.97166,1.61473,1.61549,2.58975,1.33793,2.04326,1.52333,1.59429
14,10,0.4,0.75,3,6,1.78462,1.97166,1.61473,1.61549,2.58975,1.33793,2.02975,1.52333,1.59429
14,10,0.4,0.75,4,2,1.78631,1.97166,1.6147,1.61558,2.58975,1.33793,2.04326,1.5233,1.59429
14,10,0.4,0.75,4,3,1.78631,1.97166,1.61473,1.61549,2.58975,1.33793,2.04326,1.52333,1.59429
14,10,0.4,0.75,4,4,1.78631,1.97166,1.61473,1.61549,2.58975,1.33793,2.04326,1.52333,1.59429
14,10,0.4,0.75,4,5,1.78631,1.97166,1.61473,1.61549,2.58975,1.33793,2.04326,1.52333,1.59429
14,10,0.4,0.75,4,6,1.78462,1.97166,1.61473,1.61549,2.58975,1.33793,2.02975,1.52333,1.59429
14,10,0.4,0.75,5,2,1.78631,1.97166,1.6147,1.61558,2.58975,1.33793,2.04326,1.5233,1.59429
14,10,0.4,0.75,5,3,1.78631,1.97166,1.61473,1.61549,2.58975,1.33793,2.04326,1.52333,1.59429
14,10,0.4,0.75,5,4,1.78631,1.97166,1.61473,1.61549,2.58975,1.33793,2.04326,1.52333,1.59429
14,10,0.4,0.75,5,5,1.78631,1.97166,1.61473,1.61549,2.58975,1.33793,2.04326,1.52333,1.59429
14,10,0.4,0.75,5,6,1.78462,1.97166,1.61473,1.61549,2.58975,1.33793,2.02975,1.52333,1.59429
14,10,0.4,0.75,6,2,1.78631,1.97166,1.6147,1.61558,2.58975,1.33793,2.04326,1.5233,1.59429
14,10,0.4,0.75,6,3,1.78631,1.97166,1.61473,1.61549,2.58975,1.33793,2.04326,1.52333,1.59429
14,10,0.4,0.75,6,4,1.78631,1.97166,1.61473,1.61549,2.58975,1.33793,2.04326,1.52333,1.59429
14,10,0.4,0.75,6,5,1.78631,1.97166,1.61473,1.61549,2.58975,1.33793,2.04326,1.52333,1.59429
14,10,0.4,0.75,6,6,1.78462,1.97166,1.61473,1.61549,2.58975,1.33793,2.02975,1.52333,1.59429
